alcohol,chlorides_log,citric acid,density,fixed acidity_log,free sulfur dioxide,pH,quality,red,residual sugar_log,sulphates_log,total sulfur dioxide,volatile acidity_log
11.3,-3.4112477175156566,0.49,0.9955,2.0541237336955462,37.0,3.14,6,0,2.5649493574615367,-1.0498221244986778,158.0,-0.843970070294529
11.1,-2.617295837833746,0.6,0.99656,2.028148247292285,23.0,3.38,6,1,0.9555114450274363,-0.23572233352106983,44.0,-1.0498221244986778
11.1,-2.9565115604007097,0.6,0.99656,2.0541237336955462,23.0,3.38,6,1,0.30010459245033816,-1.2729656758128873,44.0,-1.5606477482646683
11.4,-2.617295837833746,0.49,0.9911,2.028148247292285,6.0,3.15,5,0,0.9555114450274363,-0.23572233352106983,48.0,-1.0498221244986778
11.4,-2.9565115604007097,0.49,0.9911,2.0541237336955462,6.0,3.15,5,0,0.30010459245033816,-1.2729656758128873,48.0,-1.5606477482646683
11.0,-2.645075401940822,0.08,0.99336,1.8082887711792655,14.0,3.38,5,1,0.5877866649021191,-0.616186139423817,45.0,-0.5108256237659907
11.0,-3.270169119255751,0.08,0.99336,1.9459101490553132,14.0,3.38,5,1,1.7749523509116738,-0.7339691750802004,45.0,-1.6094379124341003
10.8,-2.645075401940822,0.49,0.9938,1.8082887711792655,39.0,3.21,6,0,0.5877866649021191,-0.616186139423817,128.0,-0.5108256237659907
10.8,-3.270169119255751,0.49,0.9938,1.9459101490553132,39.0,3.21,6,0,1.7749523509116738,-0.7339691750802004,128.0,-1.6094379124341003
8.8,-1.584745299843729,0.5,1.00242,2.2925347571405443,48.0,3.16,5,1,2.624668592163159,-0.2876820724517809,82.0,-0.6931471805599453
8.8,-2.864704011147587,0.5,1.00242,1.9315214116032138,48.0,3.16,5,1,1.2809338454620642,-0.7339691750802004,82.0,-1.3862943611198906
9.5,-1.584745299843729,0.24,0.9942,2.2925347571405443,13.0,2.99,4,0,2.624668592163159,-0.2876820724517809,85.0,-0.6931471805599453
9.5,-2.864704011147587,0.24,0.9942,1.9315214116032138,13.0,2.99,4,0,1.2809338454620642,-0.7339691750802004,85.0,-1.3862943611198906
13.566666666666698,-3.036554268074246,0.11,0.99182,1.667706820558076,16.0,3.54,7,1,0.7884573603642703,-0.12783337150988489,89.0,-0.7550225842780328
13.566666666666698,-2.995732273553991,0.11,0.99182,1.9740810260220096,16.0,3.54,7,1,0.26236426446749106,-0.8209805520698302,89.0,-2.5257286443082556
10.2,-3.036554268074246,0.49,0.9945,1.667706820558076,18.0,3.46,6,0,0.7884573603642703,-0.12783337150988489,148.0,-0.7550225842780328
10.2,-2.995732273553991,0.49,0.9945,1.9740810260220096,18.0,3.46,6,0,0.26236426446749106,-0.8209805520698302,148.0,-2.5257286443082556
8.8,-1.584745299843729,0.5,1.00242,2.2925347571405443,48.0,3.16,5,1,2.624668592163159,-0.2876820724517809,82.0,-0.6931471805599453
8.8,-3.575550768806933,0.5,1.00242,1.9600947840472698,48.0,3.16,5,1,2.163323025660538,-1.0216512475319814,82.0,-0.16251892949777494
10.7,-1.584745299843729,0.49,0.9962,2.2925347571405443,40.0,3.22,5,0,2.624668592163159,-0.2876820724517809,184.0,-0.6931471805599453
10.7,-3.575550768806933,0.49,0.9962,1.9600947840472698,40.0,3.22,5,0,2.163323025660538,-1.0216512475319814,184.0,-0.16251892949777494
13.6,-3.036554268074246,0.11,0.99182,1.667706820558076,16.0,3.54,7,1,0.7884573603642703,-0.12783337150988489,89.0,-0.7550225842780328
13.6,-3.2188758248682006,0.11,0.99182,2.028148247292285,16.0,3.54,7,1,0.1823215567939546,-1.2378743560016174,89.0,-0.6733445532637656
10.8,-3.036554268074246,0.24,0.992,1.667706820558076,10.0,3.05,6,0,0.7884573603642703,-0.12783337150988489,104.0,-0.7550225842780328
10.8,-3.2188758248682006,0.24,0.992,2.028148247292285,10.0,3.05,6,0,0.1823215567939546,-1.2378743560016174,104.0,-0.6733445532637656
10.2,-2.501036031717884,0.05,0.99808,1.9600947840472698,3.0,3.4,3,1,1.7404661748405046,-0.6539264674066639,14.0,-0.13353139262452263
10.2,-3.123565645063876,0.05,0.99808,2.066862759472976,3.0,3.4,3,1,1.5260563034950492,-1.2729656758128873,14.0,-1.5141277326297755
11.5,-2.501036031717884,0.24,0.9927,1.9600947840472698,39.0,2.99,6,0,1.7404661748405046,-0.6539264674066639,159.0,-0.13353139262452263
11.5,-3.123565645063876,0.24,0.9927,2.066862759472976,39.0,2.99,6,0,1.5260563034950492,-1.2729656758128873,159.0,-1.5141277326297755
10.6,-2.2633643798407643,0.6,0.99828,2.1041341542702074,10.0,3.39,5,1,1.0986122886681098,-0.3856624808119846,22.0,-1.2729656758128873
10.6,-2.882403588246988,0.6,0.99828,2.0412203288596382,10.0,3.39,5,1,0.6931471805599453,-0.7133498878774648,22.0,-1.8325814637483102
10.7,-2.2633643798407643,0.49,0.9948,2.1041341542702074,20.0,3.32,6,0,1.0986122886681098,-0.3856624808119846,124.0,-1.2729656758128873
10.7,-2.882403588246988,0.49,0.9948,2.0412203288596382,20.0,3.32,6,0,0.6931471805599453,-0.7133498878774648,124.0,-1.8325814637483102
10.1,-2.5257286443082556,0.03,0.99498,1.7227665977411035,6.0,3.66,4,1,0.4054651081081644,-0.4780358009429998,13.0,-0.4780358009429998
10.1,-2.995732273553991,0.03,0.99498,1.9740810260220096,6.0,3.66,4,1,0.26236426446749106,-0.8209805520698302,13.0,-2.5257286443082556
10.2,-2.5257286443082556,0.49,0.9945,1.7227665977411035,18.0,3.46,6,0,0.4054651081081644,-0.4780358009429998,148.0,-0.4780358009429998
10.2,-2.995732273553991,0.49,0.9945,1.9740810260220096,18.0,3.46,6,0,0.26236426446749106,-0.8209805520698302,148.0,-2.5257286443082556
10.6,-2.2633643798407643,0.6,0.99828,2.1041341542702074,10.0,3.39,5,1,1.0986122886681098,-0.3856624808119846,22.0,-1.2729656758128873
10.6,-3.036554268074246,0.6,0.99828,1.8870696490323797,10.0,3.39,5,1,0.5306282510621704,-0.5108256237659907,22.0,-1.3862943611198906
10.1,-2.2633643798407643,0.24,0.9942,2.1041341542702074,26.0,3.37,6,0,1.0986122886681098,-0.3856624808119846,124.0,-1.2729656758128873
10.1,-3.036554268074246,0.24,0.9942,1.8870696490323797,26.0,3.37,6,0,0.5306282510621704,-0.5108256237659907,124.0,-1.3862943611198906
10.3,-2.1715568305876416,0.54,0.9971899999999999,1.9740810260220096,3.0,3.33,4,1,0.7419373447293773,-0.5621189181535413,9.0,-0.5447271754416722
10.3,-3.079113882493042,0.54,0.9971899999999999,1.9021075263969205,3.0,3.33,4,1,0.8754687373538999,-0.21072103131565253,9.0,-1.8325814637483102
10.4,-2.1715568305876416,0.49,0.9952,1.9740810260220096,57.0,3.62,6,0,0.7419373447293773,-0.5621189181535413,187.0,-0.5447271754416722
10.4,-3.079113882493042,0.49,0.9952,1.9021075263969205,57.0,3.62,6,0,0.8754687373538999,-0.21072103131565253,187.0,-1.8325814637483102
10.7,-3.170085660698769,0.44,0.9954200000000001,2.0918640616783932,6.0,3.35,5,1,0.4054651081081644,-0.4942963218147801,12.0,-1.1086626245216111
10.7,-2.864704011147587,0.44,0.9954200000000001,1.9315214116032138,6.0,3.35,5,1,1.2809338454620642,-0.7339691750802004,12.0,-1.3862943611198906
9.5,-3.170085660698769,0.24,0.9942,2.0918640616783932,13.0,2.99,4,0,0.4054651081081644,-0.4942963218147801,85.0,-1.1086626245216111
9.5,-2.864704011147587,0.24,0.9942,1.9315214116032138,13.0,2.99,4,0,1.2809338454620642,-0.7339691750802004,85.0,-1.3862943611198906
10.9,-2.8134107167600364,0.06,0.99592,1.916922612182061,4.0,3.53,4,1,0.6931471805599453,-0.4462871026284195,11.0,-0.09431067947124129
10.9,-2.9374633654300153,0.06,0.99592,2.0149030205422647,4.0,3.53,4,1,1.5260563034950492,-0.6931471805599453,11.0,-1.1394342831883648
9.1,-2.8134107167600364,0.24,0.9958,1.916922612182061,8.0,3.14,3,0,0.6931471805599453,-0.4462871026284195,134.0,-0.09431067947124129
9.1,-2.9374633654300153,0.24,0.9958,2.0149030205422647,8.0,3.14,3,0,1.5260563034950492,-0.6931471805599453,134.0,-1.1394342831883648
9.7,-2.603690185777967,0.16,0.9960600000000001,1.9459101490553132,8.0,3.37,5,1,0.7419373447293773,-0.5978370007556204,25.0,-0.4231200433468851
9.7,-3.3813947543659757,0.16,0.9960600000000001,2.0014800002101243,8.0,3.37,5,1,0.4054651081081644,-0.941608539858445,25.0,-1.2729656758128873
10.6,-2.603690185777967,0.49,0.9918,1.9459101490553132,20.0,2.98,6,0,0.7419373447293773,-0.5978370007556204,126.0,-0.4231200433468851
10.6,-3.3813947543659757,0.49,0.9918,2.0014800002101243,20.0,2.98,6,0,0.4054651081081644,-0.941608539858445,126.0,-1.2729656758128873
10.3,-2.659260036932778,0.21,0.99546,1.916922612182061,9.0,3.38,5,1,0.7419373447293773,-0.5108256237659907,23.0,-0.3856624808119846
10.3,-3.4112477175156566,0.21,0.99546,1.824549292051046,9.0,3.38,5,1,-0.10536051565782628,-0.35667494393873245,23.0,-1.8971199848858813
9.4,-2.659260036932778,0.49,0.9932,1.916922612182061,17.0,3.3,6,0,0.7419373447293773,-0.5108256237659907,51.0,-0.3856624808119846
9.4,-3.4112477175156566,0.49,0.9932,1.824549292051046,17.0,3.3,6,0,-0.10536051565782628,-0.35667494393873245,51.0,-1.8971199848858813
10.6,-2.7181005369557116,0.05,0.9949600000000001,1.791759469228055,9.0,3.52,5,1,0.6418538861723947,-0.2484613592984996,17.0,-0.4462871026284195
10.6,-2.9187712324178627,0.05,0.9949600000000001,1.9021075263969205,9.0,3.52,5,1,2.9652730660692823,-0.7985076962177716,17.0,-1.3862943611198906
9.8,-2.7181005369557116,0.74,1.0004,1.791759469228055,44.0,3.51,6,0,0.6418538861723947,-0.2484613592984996,169.0,-0.4462871026284195
9.8,-2.9187712324178627,0.74,1.0004,1.9021075263969205,44.0,3.51,6,0,2.9652730660692823,-0.7985076962177716,169.0,-1.3862943611198906
11.4,-3.0159349808715104,0.04,0.9942,1.7227665977411035,5.0,3.72,5,1,0.5306282510621704,-0.5447271754416722,13.0,-0.616186139423817
11.4,-3.123565645063876,0.04,0.9942,1.8718021769015913,5.0,3.72,5,1,2.5877640352277083,-0.616186139423817,13.0,-1.3470736479666092
9.5,-3.0159349808715104,0.74,0.9972,1.7227665977411035,68.0,3.18,6,0,0.5306282510621704,-0.5447271754416722,224.0,-0.616186139423817
9.5,-3.123565645063876,0.74,0.9972,1.8718021769015913,68.0,3.18,6,0,2.5877640352277083,-0.616186139423817,224.0,-1.3470736479666092
10.8,-3.036554268074246,0.1,0.9944799999999999,1.824549292051046,4.0,3.44,6,1,0.7419373447293773,-0.2744368457017603,11.0,-0.5621189181535413
10.8,-3.2968373663379125,0.1,0.9944799999999999,2.066862759472976,4.0,3.44,6,1,2.8820035082256483,-0.8915981192837836,11.0,-1.8325814637483102
9.3,-3.036554268074246,0.74,0.9998,1.824549292051046,52.0,2.99,5,0,0.7419373447293773,-0.2744368457017603,187.0,-0.5621189181535413
9.3,-3.2968373663379125,0.74,0.9998,2.066862759472976,52.0,2.99,5,0,2.8820035082256483,-0.8915981192837836,187.0,-1.8325814637483102
12.4,-3.2441936328524905,0.49,0.99344,1.9600947840472698,8.0,3.39,6,1,0.5877866649021191,-0.579818495252942,18.0,-1.5141277326297755
12.4,-3.506557897319982,0.49,0.99344,1.7227665977411035,8.0,3.39,6,1,0.09531017980432493,-0.7985076962177716,18.0,-1.6873994539038122
10.3,-3.2441936328524905,0.49,0.9918,1.9600947840472698,28.0,3.55,6,0,0.5877866649021191,-0.579818495252942,117.0,-1.5141277326297755
10.3,-3.506557897319982,0.49,0.9918,1.7227665977411035,28.0,3.55,6,0,0.09531017980432493,-0.7985076962177716,117.0,-1.6873994539038122
11.4,-3.0159349808715104,0.04,0.9942,1.7227665977411035,5.0,3.72,5,1,0.5306282510621704,-0.5447271754416722,13.0,-0.616186139423817
11.4,-3.473768074496991,0.04,0.9942,2.0149030205422647,5.0,3.72,5,1,0.26236426446749106,-0.4780358009429998,13.0,-1.6094379124341003
11.1,-3.0159349808715104,0.49,0.9918,1.7227665977411035,8.0,3.06,5,0,0.5306282510621704,-0.5447271754416722,97.0,-0.616186139423817
11.1,-3.473768074496991,0.49,0.9918,2.0149030205422647,8.0,3.06,5,0,0.26236426446749106,-0.4780358009429998,97.0,-1.6094379124341003
11.95,-2.995732273553991,0.06,0.9934799999999999,1.824549292051046,6.0,3.57,5,1,0.47000362924573563,-0.616186139423817,18.0,-0.4307829160924542
11.95,-3.079113882493042,0.06,0.9934799999999999,2.0794415416798357,6.0,3.57,5,1,2.2407096892759584,-0.7339691750802004,18.0,-1.2039728043259361
10.0,-2.995732273553991,0.49,0.9964,1.824549292051046,47.0,3.14,5,0,0.47000362924573563,-0.616186139423817,188.0,-0.4307829160924542
10.0,-3.079113882493042,0.49,0.9964,2.0794415416798357,47.0,3.14,5,0,2.2407096892759584,-0.7339691750802004,188.0,-1.2039728043259361
9.7,-2.419118909249997,0.26,0.99636,2.0412203288596382,23.0,3.26,5,1,0.6418538861723947,-0.527632742082372,147.0,-0.616186139423817
9.7,-3.4112477175156566,0.26,0.99636,2.0794415416798357,23.0,3.26,5,1,2.1972245773362196,-0.9675840262617056,147.0,-1.0788096613719298
12.3,-2.419118909249997,0.49,0.9936,2.0412203288596382,39.0,3.13,8,0,0.6418538861723947,-0.527632742082372,180.0,-0.616186139423817
12.3,-3.4112477175156566,0.49,0.9936,2.0794415416798357,39.0,3.13,8,0,2.1972245773362196,-0.9675840262617056,180.0,-1.0788096613719298
10.0,-2.7181005369557116,0.09,0.99459,1.8562979903656263,15.0,3.42,7,1,0.3364722366212129,-0.35667494393873245,28.0,-1.171182981502945
10.0,-3.4112477175156566,0.09,0.99459,2.0412203288596382,15.0,3.42,7,1,2.157559320943788,-0.9675840262617056,28.0,-1.0498221244986778
12.4,-2.7181005369557116,0.49,0.9931,1.8562979903656263,42.0,3.14,8,0,0.3364722366212129,-0.35667494393873245,186.0,-1.171182981502945
12.4,-3.4112477175156566,0.49,0.9931,2.0412203288596382,42.0,3.14,8,0,2.157559320943788,-0.9675840262617056,186.0,-1.0498221244986778
10.6,-2.5257286443082556,0.02,0.99492,1.9459101490553132,15.0,3.35,6,1,0.6418538861723947,-0.21072103131565253,28.0,-0.843970070294529
10.6,-3.506557897319982,0.02,0.99492,2.028148247292285,15.0,3.35,6,1,2.2617630984737906,-0.9675840262617056,28.0,-1.2378743560016174
12.3,-2.5257286443082556,0.49,0.9938,1.9459101490553132,45.0,3.13,7,0,0.6418538861723947,-0.21072103131565253,197.0,-0.843970070294529
12.3,-3.506557897319982,0.49,0.9938,2.028148247292285,45.0,3.13,7,0,2.2617630984737906,-0.9675840262617056,197.0,-1.2378743560016174
9.7,-2.419118909249997,0.26,0.99636,2.0412203288596382,23.0,3.26,5,1,0.6418538861723947,-0.527632742082372,147.0,-0.616186139423817
9.7,-3.2441936328524905,0.26,0.99636,1.9021075263969205,23.0,3.26,5,1,0.09531017980432493,-1.1394342831883648,147.0,-0.4780358009429998
10.4,-2.419118909249997,0.24,0.9934,2.0412203288596382,6.0,3.41,5,0,0.6418538861723947,-0.527632742082372,62.0,-0.616186139423817
10.4,-3.2441936328524905,0.24,0.9934,1.9021075263969205,6.0,3.41,5,0,0.09531017980432493,-1.1394342831883648,62.0,-0.4780358009429998
11.5,-2.9187712324178627,0.03,0.99508,1.9315214116032138,7.0,3.45,6,1,0.8329091229351039,-0.4620354595965587,16.0,-0.3011050927839216
11.5,-3.123565645063876,0.03,0.99508,1.916922612182061,7.0,3.45,6,1,0.1823215567939546,-0.7339691750802004,16.0,-1.3093333199837622
12.1,-2.9187712324178627,0.49,0.99,1.9315214116032138,35.0,3.13,7,0,0.8329091229351039,-0.4620354595965587,126.0,-0.3011050927839216
12.1,-3.123565645063876,0.49,0.99,1.916922612182061,35.0,3.13,7,0,0.1823215567939546,-0.7339691750802004,126.0,-1.3093333199837622
10.8,-2.6882475738060303,0.04,0.99582,1.8870696490323797,7.0,3.53,6,1,0.8329091229351039,-0.5447271754416722,13.0,-0.11093156070728166
10.8,-3.1941832122778293,0.04,0.99582,2.0412203288596382,7.0,3.53,6,1,0.5877866649021191,-0.8675005677047231,13.0,-1.3093333199837622
12.5,-2.6882475738060303,0.49,0.9914,1.8870696490323797,23.0,3.16,6,0,0.8329091229351039,-0.5447271754416722,86.0,-0.11093156070728166
12.5,-3.1941832122778293,0.49,0.9914,2.0412203288596382,23.0,3.16,6,0,0.5877866649021191,-0.8675005677047231,86.0,-1.3093333199837622
11.5,-2.9187712324178627,0.03,0.99508,1.9315214116032138,7.0,3.45,6,1,0.8329091229351039,-0.4620354595965587,16.0,-0.3011050927839216
11.5,-3.146555163288575,0.03,0.99508,1.9021075263969205,7.0,3.45,6,1,0.7419373447293773,-0.5108256237659907,16.0,-0.6733445532637656
13.0,-2.9187712324178627,0.24,0.9904,1.9315214116032138,14.0,3.22,6,0,0.8329091229351039,-0.4620354595965587,155.0,-0.3011050927839216
13.0,-3.146555163288575,0.24,0.9904,1.9021075263969205,14.0,3.22,6,0,0.7419373447293773,-0.5108256237659907,155.0,-0.6733445532637656
9.6,-2.577021938695806,0.04,0.99508,2.0149030205422647,8.0,3.26,5,1,0.4054651081081644,-0.6348782724359695,15.0,-0.32158362412746233
9.6,-3.506557897319982,0.04,0.99508,2.0014800002101243,8.0,3.26,5,1,2.2300144001592104,-1.1394342831883648,15.0,-1.6607312068216509
11.0,-2.577021938695806,0.49,0.9940000000000001,2.0149030205422647,26.0,2.99,7,0,0.4054651081081644,-0.6348782724359695,132.0,-0.32158362412746233
11.0,-3.506557897319982,0.49,0.9940000000000001,2.0014800002101243,26.0,2.99,7,0,2.2300144001592104,-1.1394342831883648,132.0,-1.6607312068216509
9.4,-2.488914671185539,0.29,0.9964200000000001,2.0541237336955462,21.0,3.16,5,1,1.4586150226995167,-0.6348782724359695,64.0,-0.19845093872383832
9.4,-3.2188758248682006,0.29,0.9964200000000001,2.1162555148025524,21.0,3.16,5,1,0.5306282510621704,-0.9942522733438669,64.0,-1.6094379124341003
10.1,-2.488914671185539,0.49,0.9938,2.0541237336955462,34.0,3.05,5,0,1.4586150226995167,-0.6348782724359695,169.0,-0.19845093872383832
10.1,-3.2188758248682006,0.49,0.9938,2.1162555148025524,34.0,3.05,5,0,0.5306282510621704,-0.9942522733438669,169.0,-1.6094379124341003
9.8,-2.551046452292545,0.18,0.9963799999999999,1.9878743481543455,15.0,3.31,5,1,0.8754687373538999,-0.616186139423817,60.0,-0.5361434317502807
9.8,-3.3813947543659757,0.18,0.9963799999999999,1.8870696490323797,15.0,3.31,5,1,0.1823215567939546,-1.0216512475319814,60.0,-1.2039728043259361
9.2,-2.551046452292545,0.24,0.9933,1.9878743481543455,17.0,3.13,5,0,0.8754687373538999,-0.616186139423817,121.0,-0.5361434317502807
9.2,-3.3813947543659757,0.24,0.9933,1.8870696490323797,17.0,3.13,5,0,0.1823215567939546,-1.0216512475319814,121.0,-1.2039728043259361
11.0,-2.563949857128453,0.39,0.99555,1.824549292051046,6.0,3.51,6,1,0.9162907318741551,-0.37106368139083207,14.0,-0.8209805520698302
11.0,-3.2441936328524905,0.39,0.99555,1.916922612182061,6.0,3.51,6,1,1.5260563034950492,-1.0788096613719298,14.0,-1.0216512475319814
12.6,-2.563949857128453,0.24,0.9909,1.824549292051046,24.0,3.27,7,0,0.9162907318741551,-0.37106368139083207,124.0,-0.8209805520698302
12.6,-3.2441936328524905,0.24,0.9909,1.916922612182061,24.0,3.27,7,0,1.5260563034950492,-1.0788096613719298,124.0,-1.0216512475319814
11.4,-2.24431618487007,0.57,0.99605,2.0149030205422647,5.0,3.36,6,1,0.8329091229351039,-0.5978370007556204,12.0,-0.9675840262617056
11.4,-3.101092789211817,0.57,0.99605,1.9459101490553132,5.0,3.36,6,1,2.5494451709255714,-0.9675840262617056,12.0,-1.7719568419318752
12.2,-2.24431618487007,0.74,0.9942,2.0149030205422647,24.0,3.26,8,0,0.8329091229351039,-0.5978370007556204,126.0,-0.9675840262617056
12.2,-3.101092789211817,0.74,0.9942,1.9459101490553132,24.0,3.26,8,0,2.5494451709255714,-0.9675840262617056,126.0,-1.7719568419318752
9.95,-2.551046452292545,0.02,0.996,1.9021075263969205,6.0,3.55,3,1,0.5877866649021191,-0.4620354595965587,12.0,-0.2744368457017603
9.95,-3.1941832122778293,0.02,0.996,2.2192034840549946,6.0,3.55,3,1,0.4054651081081644,-0.7133498878774648,12.0,-1.7147984280919266
9.8,-2.551046452292545,0.49,0.9945,1.9021075263969205,39.0,3.04,7,0,0.5877866649021191,-0.4620354595965587,130.0,-0.2744368457017603
9.8,-3.1941832122778293,0.49,0.9945,2.2192034840549946,39.0,3.04,7,0,0.4054651081081644,-0.7133498878774648,130.0,-1.7147984280919266
10.8,-2.659260036932778,0.05,0.9956200000000001,1.916922612182061,6.0,3.51,6,1,0.6931471805599453,-0.4155154439616658,14.0,-0.21072103131565253
10.8,-2.9759296462578115,0.05,0.9956200000000001,2.0918640616783932,6.0,3.51,6,1,2.0918640616783932,-0.6539264674066639,14.0,-1.6094379124341003
11.0,-2.659260036932778,0.49,0.9954,1.916922612182061,51.0,3.1,6,0,0.6931471805599453,-0.4155154439616658,205.0,-0.21072103131565253
11.0,-2.9759296462578115,0.49,0.9954,2.0918640616783932,51.0,3.1,6,0,2.0918640616783932,-0.6539264674066639,205.0,-1.6094379124341003
11.4,-2.24431618487007,0.57,0.99605,2.0149030205422647,5.0,3.36,6,1,0.8329091229351039,-0.5978370007556204,12.0,-0.9675840262617056
11.4,-3.123565645063876,0.57,0.99605,2.0541237336955462,5.0,3.36,6,1,2.0149030205422647,-0.4462871026284195,12.0,-1.3470736479666092
10.0,-2.24431618487007,0.74,0.996,2.0149030205422647,59.0,3.22,6,0,0.8329091229351039,-0.5978370007556204,160.0,-0.9675840262617056
10.0,-3.123565645063876,0.74,0.996,2.0541237336955462,59.0,3.22,6,0,2.0149030205422647,-0.4462871026284195,160.0,-1.3470736479666092
10.6,-2.603690185777967,0.6,0.9981399999999999,1.9600947840472698,17.0,3.38,6,1,0.7419373447293773,-0.3285040669720361,25.0,-1.3093333199837622
10.6,-2.8134107167600364,0.6,0.9981399999999999,1.916922612182061,17.0,3.38,6,1,2.6741486494265287,-0.8209805520698302,25.0,-1.5606477482646683
9.8,-2.603690185777967,0.49,0.9991,1.9600947840472698,50.0,3.55,6,0,0.7419373447293773,-0.3285040669720361,170.0,-1.3093333199837622
9.8,-2.8134107167600364,0.49,0.9991,1.916922612182061,50.0,3.55,6,0,2.6741486494265287,-0.8209805520698302,170.0,-1.5606477482646683
11.1,-2.7806208939370456,0.4,0.9941,2.066862759472976,7.0,3.28,5,1,0.5877866649021191,-0.35667494393873245,20.0,-1.7147984280919266
11.1,-2.9374633654300153,0.4,0.9941,2.066862759472976,7.0,3.28,5,1,0.47000362924573563,-0.7550225842780328,20.0,-1.6094379124341003
10.5,-2.7806208939370456,0.49,0.993,2.066862759472976,15.0,3.16,5,0,0.5877866649021191,-0.35667494393873245,144.0,-1.7147984280919266
10.5,-2.9374633654300153,0.49,0.993,2.066862759472976,15.0,3.16,5,0,0.47000362924573563,-0.7550225842780328,144.0,-1.6094379124341003
9.7,-3.0576076772720784,0.21,0.99661,1.8562979903656263,26.0,3.47,6,1,0.7884573603642703,-0.2613647641344075,48.0,-1.0216512475319814
9.7,-2.796881414808826,0.21,0.99661,2.0794415416798357,26.0,3.47,6,1,0.5877866649021191,-0.7339691750802004,48.0,-1.7147984280919266
10.0,-3.0576076772720784,0.49,0.9942,1.8562979903656263,10.0,3.23,5,0,0.7884573603642703,-0.2613647641344075,145.0,-1.0216512475319814
10.0,-2.796881414808826,0.49,0.9942,2.0794415416798357,10.0,3.23,5,0,0.5877866649021191,-0.7339691750802004,145.0,-1.7147984280919266
9.8,-2.6882475738060303,0.04,0.9971200000000001,1.9600947840472698,19.0,3.44,5,1,0.7419373447293773,-0.40047756659712525,27.0,-0.37106368139083207
9.8,-3.170085660698769,0.04,0.9971200000000001,2.174751721484161,19.0,3.44,5,1,1.1631508098056809,-0.6733445532637656,27.0,-1.4696759700589417
11.2,-2.6882475738060303,0.74,0.9934,1.9600947840472698,15.0,3.02,6,0,0.7419373447293773,-0.40047756659712525,126.0,-0.37106368139083207
11.2,-3.170085660698769,0.74,0.9934,2.174751721484161,15.0,3.02,6,0,1.1631508098056809,-0.6733445532637656,126.0,-1.4696759700589417
10.4,-2.796881414808826,0.04,0.9958799999999999,1.8562979903656263,11.0,3.53,6,1,0.7884573603642703,-0.4307829160924542,17.0,-0.23572233352106983
10.4,-3.3813947543659757,0.04,0.9958799999999999,1.9878743481543455,11.0,3.53,6,1,2.2407096892759584,-1.1394342831883648,17.0,-1.5141277326297755
11.0,-2.796881414808826,0.49,0.9939,1.8562979903656263,29.0,2.99,7,0,0.7884573603642703,-0.4307829160924542,134.0,-0.23572233352106983
11.0,-3.3813947543659757,0.49,0.9939,1.9878743481543455,29.0,2.99,7,0,2.2407096892759584,-1.1394342831883648,134.0,-1.5141277326297755
10.5,-2.551046452292545,0.15,0.9929399999999999,1.8562979903656263,17.0,3.33,6,1,0.5877866649021191,-0.5108256237659907,65.0,-0.579818495252942
10.5,-3.473768074496991,0.15,0.9929399999999999,1.9878743481543455,17.0,3.33,6,1,2.2925347571405443,-1.2729656758128873,65.0,-1.5141277326297755
11.2,-2.551046452292545,0.49,0.9937,1.8562979903656263,48.0,3.01,6,0,0.5877866649021191,-0.5108256237659907,161.0,-0.579818495252942
11.2,-3.473768074496991,0.49,0.9937,1.9878743481543455,48.0,3.01,6,0,2.2925347571405443,-1.2729656758128873,161.0,-1.5141277326297755
9.23333333333333,-2.603690185777967,0.21,0.9984200000000001,1.9315214116032138,16.0,3.53,6,1,1.410986973710262,-0.3285040669720361,65.0,-0.1743533871447778
9.23333333333333,-3.506557897319982,0.21,0.9984200000000001,2.0014800002101243,16.0,3.53,6,1,2.2300144001592104,-1.1394342831883648,65.0,-1.6607312068216509
11.0,-2.603690185777967,0.49,0.9940000000000001,1.9315214116032138,26.0,2.99,7,0,1.410986973710262,-0.3285040669720361,132.0,-0.1743533871447778
11.0,-3.506557897319982,0.49,0.9940000000000001,2.0014800002101243,26.0,2.99,7,0,2.2300144001592104,-1.1394342831883648,132.0,-1.6607312068216509
9.25,-2.603690185777967,0.21,0.9984200000000001,1.9315214116032138,16.0,3.53,6,1,1.410986973710262,-0.3285040669720361,65.0,-0.1743533871447778
9.25,-3.2441936328524905,0.21,0.9984200000000001,1.9878743481543455,16.0,3.53,6,1,0.26236426446749106,-0.2613647641344075,65.0,-1.8643301620628905
10.5,-2.603690185777967,0.49,0.9926,1.9315214116032138,34.0,3.14,6,0,1.410986973710262,-0.3285040669720361,136.0,-0.1743533871447778
10.5,-3.2441936328524905,0.49,0.9926,1.9878743481543455,34.0,3.14,6,0,0.26236426446749106,-0.2613647641344075,136.0,-1.8643301620628905
10.6,-2.645075401940822,0.25,0.9963299999999999,1.8082887711792655,23.0,3.42,5,1,0.8329091229351039,-0.030459207484708574,58.0,-1.1394342831883648
10.6,-3.2968373663379125,0.25,0.9963299999999999,2.1041341542702074,23.0,3.42,5,1,2.2617630984737906,-1.1086626245216111,58.0,-1.5141277326297755
10.6,-2.645075401940822,0.49,0.9951,1.8082887711792655,53.0,3.02,6,0,0.8329091229351039,-0.030459207484708574,154.0,-1.1394342831883648
10.6,-3.2968373663379125,0.49,0.9951,2.1041341542702074,53.0,3.02,6,0,2.2617630984737906,-1.1086626245216111,154.0,-1.5141277326297755
